t,cf_wind,y_A_on,y_U_on,P_wind,P_grid,P_el,M_H2_prod,M_O2_prod,M_H2O_el,total_electric_load,ch_B,dis_B,I_B,hydrogen_charge_mode,ch_H,dis_H,I_H,I_C,I_NH3,Ft,Fh2,Fnh3,Fco2,F_NH3_A,F_H2O_A,F_NH3_strip,Q_S,Q_rec,Q_HU,P_HU_el,F_U,w_U,E_A,E_U,Ft_spill,Fco2_spill,ammonia_charge_mode,ch_NH3,dis_NH3,W_cap,E_cap,E_cap_incremental,B_cap,H_cap,C_cap,NH3_cap,HX_cap,K_nh3_plant_tpy,K_urea_plant_tpy,E_cap_included_in_nh3,nh3_plant_capex,urea_plant_capex,ammonia_reactor_length_m,ammonia_reactor_diameter_m,ammonia_reactor_volume_m3,urea_reactor_length_m,urea_reactor_diameter_m,urea_reactor_volume_m3,Ft_op,Fh2_op,Fnh3_op,Fco2_op,F_NH3_A_op,F_H2O_A_op,E_A_op,F_U_op,w_U_op,E_U_op
385,0.334375,0.0,1,284.56533339677134,0.0,0.0,0.0,0.0,0.0,284.5653333967713,122.53580007265722,0.0,6061.742025216019,1.0,0.0,0.0,399.288606826365,0.0,783.344647179091,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
386,0.277051,0.0,1,235.78051643486774,0.0,0.0,0.0,0.0,0.0,235.78051643486774,73.75098311075368,0.0,6131.805459171235,1.0,0.0,0.0,399.288606826365,0.0,774.0502703580258,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
387,0.236241,-0.0,1,201.04971641715636,0.0,13.182494288189968,12.918844402426169,103.35075521940935,116.26959962183552,201.04971641715636,0.0,0.0,6131.805459171235,1.0,12.918844402426169,0.0,411.9490743407427,0.0,764.7558935355394,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
388,0.226041,-0.0,1,192.36914400400624,0.0,10.24986847293655,10.044871103477819,80.35896882782255,90.40383993130037,192.36914400400624,0.0,0.0,6131.805459171235,1.0,10.044871103477819,0.0,421.79304802215097,0.0,755.4615167144742,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
389,0.225972,-0.0,1,192.31042248474083,0.0,10.230030121833368,10.0254295193967,80.2034361551736,90.2288656745703,192.31042248474083,0.0,0.0,6131.805459171235,1.0,10.0254295193967,0.0,431.6179689511597,0.0,746.1671398934091,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
390,0.237785,-0.0,1,202.36371679028417,0.0,13.62641333316558,13.353885066502269,106.83108053201815,120.18496559852042,202.36371679028417,0.0,0.0,6131.805459171234,1.0,13.353885066502269,0.0,444.7047763163319,0.0,736.8727630723439,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
391,0.2567919999999999,-0.0,1,218.53936775663158,0.0,0.0,0.0,0.0,0.0,218.53936775663155,56.50983443251749,0.0,6185.489801882126,1.0,0.0,0.0,444.7047763163319,0.0,727.5783862502064,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
392,0.296968,0.0,1,252.73061062630998,0.0,0.0,0.0,0.0,0.0,252.73061062630998,90.70107730219593,0.0,6271.655825319212,1.0,0.0,0.0,444.7047763163319,0.0,718.2840094291413,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
393,0.369357,1.0,1,314.3362926278318,0.0,0.0,0.0,0.0,0.0,577.6273743082618,0.0,263.29108168042984,5994.507318287181,-0.0,0.0,9.54287723959709,434.96714648000835,0.0,720.9684523519469,8800.521290785027,9.54287723959646,9.247904936959854,49.5413723115366,11.945837250766832,2302.786376953125,11.945837250766832,84.8154444804445,84.8154444804445,0.0,0.0,5.208333333333333,0.3383929647856485,414.643553260188,161.03870587788333,279.4787092149727,150.4586276884634,1.0,2.6979325857342342,0.0,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
394,0.438321,1.0,1,373.02717457885973,0.0,0.0,0.0,0.0,0.0,577.6273743082618,0.0,204.60019972940137,5779.138686993075,-0.0,0.0,9.54287723959709,425.2295166436848,0.0,723.652895003838,8800.521290785027,9.542877239596463,9.247904936959854,49.5413723115366,11.945837250766832,2302.786376953125,11.945837250766832,84.8154444804445,84.81544448044455,0.0,0.0,5.208333333333333,0.3383929647856485,414.643553260188,161.03870587788333,279.4787092149727,150.4586276884634,1.0,2.6979323134584963,0.0,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
395,0.466644,1.0,1,397.1310816825509,0.0,0.0,0.0,0.0,0.0,577.6273743082618,0.0,180.49629262571017,5589.142589492327,-0.0,0.0,9.542877239597091,415.49188680736125,0.0,726.3373376557292,8800.521290785027,9.542877239596463,9.247904936959854,49.5413723115366,11.945837250766832,2302.786376953125,11.945837250766832,84.8154444804445,84.81544448044455,0.0,0.0,5.208333333333333,0.3383929647856485,414.643553260188,161.03870587788333,279.4787092149727,150.4586276884634,1.0,2.6979323134584945,0.0,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
396,0.426223,-0.0,1,362.7313348676548,0.0,0.0,0.0,0.0,0.0,362.7313348676548,200.70180154354077,0.0,5779.809300958691,-0.0,0.0,0.0,415.49188680736125,0.0,717.0429605625015,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904667591182,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
397,0.328194,0.0,1,279.3050767217046,0.0,0.0,0.0,0.0,0.0,279.3050767217046,117.27554339759055,0.0,5891.221067186402,1.0,0.0,0.0,415.49188680736125,0.0,707.7485837414364,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
398,0.251623,-0.0,1,214.14036003079116,0.0,0.0,0.0,0.0,0.0,214.14036003079116,52.1108267066771,0.0,5940.7263525577455,1.0,0.0,0.0,415.4918868073612,0.0,698.4542069203712,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
399,0.227648,-0.0,1,193.73675967733294,0.0,10.71190079500638,10.497662779106253,83.98130223285003,94.47896501195628,193.73675967733294,0.0,0.0,5940.7263525577455,1.0,10.497662779106253,0.0,425.77959633088534,0.0,689.1598300993061,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
400,0.246762,-0.0,1,210.00347155036738,0.0,0.0,0.0,0.0,0.0,210.00347155036738,47.973938226253324,0.0,5986.301593872686,1.0,0.0,0.0,425.77959633088534,0.0,679.8654532771658,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
401,0.323968,0.0,1,275.70859642582496,0.0,16.354126507007567,16.027043976867414,128.21635181493932,144.24339579180673,210.43774778485647,0.0,0.0,5986.301593872684,1.0,16.027043976867414,0.0,441.4860994282154,0.0,670.5710764561006,0.0,0.0,9.247904936959854,49.5413723115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.3383929647856485,0.0,161.03870587788333,9080.0,150.4586276884634,-0.0,0.0,9.247904936959854,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
402,0.4843369999999999,1.0,1,412.18847067332194,0.0,0.0,0.0,0.0,0.0,577.6273743082618,0.0,165.43890363493915,5812.155379520116,-0.0,0.0,9.542877239597091,431.7484695918919,0.0,673.2555193789057,8800.521290785027,9.542877239596463,9.247904936959854,49.5413723115366,11.945837250766832,2302.786376953125,11.945837250766832,84.8154444804445,84.8154444804445,0.0,0.0,5.208333333333333,0.3383929647856485,414.643553260188,161.03870587788333,279.4787092149727,150.4586276884634,1.0,2.6979325857336676,0.0,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
403,0.561174,1.0,1,477.57956307618616,0.0,0.0,0.0,0.0,0.0,577.6273743082618,0.0,100.04781123207493,5706.8418940126685,-0.0,0.0,9.542877239597091,422.0108397555683,0.0,675.9399620307968,8800.521290785027,9.542877239596463,9.247904936959854,49.5413723115366,11.945837250766832,2302.786376953125,11.945837250766832,84.8154444804445,84.8154444804445,0.0,0.0,5.208333333333333,0.3383929647856485,414.643553260188,161.03870587788333,279.4787092149727,150.4586276884634,1.0,2.6979323134584945,0.0,851.036511093148,486.881491816147,474.6918619684257,10000.0,983.4356430938886,0.0,801.9334008211554,84.8154444804445,95.5666980061349,41.666666666666664,12.189629847721289,191701969.6667725,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8800.521290785027,9.54287723959648,9.247904936959854,49.5413723115366,11.945837250766862,2302.786376953125,414.64355326019165,5.208333333333333,0.3383929647856485,161.03870587788333
