time_utc,cf_wind,available_power_mw,available_energy_mwh,plant_name,plant_lat,plant_lon,wind_source_name,wind_lat,wind_lon,turbine,hub_height_m,weather_dataset,contracted_wind_capacity_mw
2024-01-01 00:00:00+00:00,0.945054,18.90108,18.90108,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 01:00:00+00:00,0.950658,19.01316,19.01316,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 02:00:00+00:00,0.952189,19.043779999999998,19.043779999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 03:00:00+00:00,0.954821,19.096420000000002,19.096420000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 04:00:00+00:00,0.95712,19.1424,19.1424,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 05:00:00+00:00,0.9527519999999999,19.055039999999998,19.055039999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 06:00:00+00:00,0.946337,18.92674,18.92674,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 07:00:00+00:00,0.950042,19.00084,19.00084,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 08:00:00+00:00,0.9599500000000001,19.199,19.199,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 09:00:00+00:00,0.96523,19.3046,19.3046,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 10:00:00+00:00,0.965283,19.30566,19.30566,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 11:00:00+00:00,0.95988,19.197599999999998,19.197599999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 12:00:00+00:00,0.950054,19.001079999999998,19.001079999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 13:00:00+00:00,0.934181,18.68362,18.68362,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 14:00:00+00:00,0.9168780000000001,18.337560000000003,18.337560000000003,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 15:00:00+00:00,0.876424,17.52848,17.52848,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 16:00:00+00:00,0.768688,15.37376,15.37376,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 17:00:00+00:00,0.608614,12.17228,12.17228,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 18:00:00+00:00,0.5114569999999999,10.22914,10.22914,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 19:00:00+00:00,0.538256,10.76512,10.76512,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 20:00:00+00:00,0.647521,12.950420000000001,12.950420000000001,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 21:00:00+00:00,0.82038,16.4076,16.4076,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 22:00:00+00:00,0.943607,18.872139999999998,18.872139999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-01 23:00:00+00:00,0.9805069999999999,19.610139999999998,19.610139999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 00:00:00+00:00,0.981187,19.62374,19.62374,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 01:00:00+00:00,0.945712,18.91424,18.91424,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 02:00:00+00:00,0.809806,16.19612,16.19612,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 03:00:00+00:00,0.8001670000000001,16.00334,16.00334,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 04:00:00+00:00,0.9096000000000001,18.192,18.192,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 05:00:00+00:00,0.938633,18.772660000000002,18.772660000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 06:00:00+00:00,0.933098,18.66196,18.66196,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 07:00:00+00:00,0.8996109999999999,17.99222,17.99222,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 08:00:00+00:00,0.796449,15.92898,15.92898,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 09:00:00+00:00,0.689198,13.78396,13.78396,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 10:00:00+00:00,0.636251,12.72502,12.72502,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 11:00:00+00:00,0.5277240000000001,10.554480000000002,10.554480000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 12:00:00+00:00,0.371367,7.42734,7.42734,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 13:00:00+00:00,0.317979,6.35958,6.35958,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 14:00:00+00:00,0.466505,9.3301,9.3301,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 15:00:00+00:00,0.7217720000000001,14.435440000000002,14.435440000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 16:00:00+00:00,0.83314,16.6628,16.6628,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 17:00:00+00:00,0.817821,16.35642,16.35642,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 18:00:00+00:00,0.7096979999999999,14.193959999999999,14.193959999999999,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 19:00:00+00:00,0.679114,13.58228,13.58228,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 20:00:00+00:00,0.920231,18.40462,18.40462,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 21:00:00+00:00,0.988126,19.76252,19.76252,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 22:00:00+00:00,0.983947,19.67894,19.67894,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-02 23:00:00+00:00,0.989092,19.78184,19.78184,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 00:00:00+00:00,0.969422,19.38844,19.38844,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 01:00:00+00:00,0.913554,18.271079999999998,18.271079999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 02:00:00+00:00,0.843471,16.869419999999998,16.869419999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 03:00:00+00:00,0.776671,15.53342,15.53342,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 04:00:00+00:00,0.7172949999999999,14.345899999999999,14.345899999999999,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 05:00:00+00:00,0.6144980000000001,12.289960000000002,12.289960000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 06:00:00+00:00,0.5477029999999999,10.954059999999998,10.954059999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 07:00:00+00:00,0.48433800000000005,9.686760000000001,9.686760000000001,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 08:00:00+00:00,0.41923,8.384599999999999,8.384599999999999,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 09:00:00+00:00,0.357734,7.15468,7.15468,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 10:00:00+00:00,0.280253,5.60506,5.60506,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 11:00:00+00:00,0.20877199999999999,4.17544,4.17544,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 12:00:00+00:00,0.143486,2.86972,2.86972,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 13:00:00+00:00,0.102635,2.0527,2.0527,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 14:00:00+00:00,0.09960200000000001,1.9920400000000003,1.9920400000000003,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 15:00:00+00:00,0.13034,2.6068000000000002,2.6068000000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 16:00:00+00:00,0.172975,3.4595,3.4595,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 17:00:00+00:00,0.204524,4.09048,4.09048,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 18:00:00+00:00,0.20788,4.1576,4.1576,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 19:00:00+00:00,0.18489599999999998,3.6979199999999994,3.6979199999999994,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 20:00:00+00:00,0.14196899999999998,2.83938,2.83938,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 21:00:00+00:00,0.0975,1.9500000000000002,1.9500000000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 22:00:00+00:00,0.060524999999999995,1.2105,1.2105,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-03 23:00:00+00:00,0.034622,0.6924399999999999,0.6924399999999999,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 00:00:00+00:00,0.021468,0.42936,0.42936,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 01:00:00+00:00,0.016452,0.32904,0.32904,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 02:00:00+00:00,0.013938,0.27876,0.27876,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 03:00:00+00:00,0.015609,0.31218,0.31218,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 04:00:00+00:00,0.020609000000000002,0.41218000000000005,0.41218000000000005,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 05:00:00+00:00,0.03494,0.6988,0.6988,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 06:00:00+00:00,0.069596,1.39192,1.39192,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 07:00:00+00:00,0.111914,2.23828,2.23828,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 08:00:00+00:00,0.167074,3.34148,3.34148,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 09:00:00+00:00,0.217229,4.3445800000000006,4.3445800000000006,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 10:00:00+00:00,0.253232,5.064640000000001,5.064640000000001,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 11:00:00+00:00,0.260111,5.20222,5.20222,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 12:00:00+00:00,0.28854199999999997,5.77084,5.77084,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 13:00:00+00:00,0.28855200000000003,5.771040000000001,5.771040000000001,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 14:00:00+00:00,0.29698599999999997,5.9397199999999994,5.9397199999999994,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 15:00:00+00:00,0.28160700000000005,5.6321400000000015,5.6321400000000015,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 16:00:00+00:00,0.249078,4.98156,4.98156,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 17:00:00+00:00,0.215077,4.30154,4.30154,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 18:00:00+00:00,0.202299,4.04598,4.04598,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 19:00:00+00:00,0.22774,4.5548,4.5548,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 20:00:00+00:00,0.307679,6.15358,6.15358,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 21:00:00+00:00,0.43056599999999995,8.61132,8.61132,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 22:00:00+00:00,0.560929,11.21858,11.21858,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-04 23:00:00+00:00,0.688258,13.765160000000002,13.765160000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 00:00:00+00:00,0.789799,15.79598,15.79598,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 01:00:00+00:00,0.861727,17.23454,17.23454,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 02:00:00+00:00,0.906015,18.1203,18.1203,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 03:00:00+00:00,0.935774,18.71548,18.71548,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 04:00:00+00:00,0.956643,19.13286,19.13286,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 05:00:00+00:00,0.9667720000000001,19.335440000000002,19.335440000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 06:00:00+00:00,0.970051,19.40102,19.40102,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 07:00:00+00:00,0.969431,19.38862,19.38862,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 08:00:00+00:00,0.962414,19.24828,19.24828,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 09:00:00+00:00,0.9494980000000001,18.98996,18.98996,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 10:00:00+00:00,0.936877,18.73754,18.73754,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 11:00:00+00:00,0.923121,18.462419999999998,18.462419999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 12:00:00+00:00,0.907193,18.14386,18.14386,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 13:00:00+00:00,0.891107,17.82214,17.82214,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 14:00:00+00:00,0.8732150000000001,17.4643,17.4643,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 15:00:00+00:00,0.841722,16.83444,16.83444,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 16:00:00+00:00,0.800603,16.012059999999998,16.012059999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 17:00:00+00:00,0.762602,15.252040000000001,15.252040000000001,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 18:00:00+00:00,0.735201,14.70402,14.70402,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 19:00:00+00:00,0.7165309999999999,14.330619999999998,14.330619999999998,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 20:00:00+00:00,0.692975,13.8595,13.8595,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 21:00:00+00:00,0.6711159999999999,13.42232,13.42232,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 22:00:00+00:00,0.643183,12.86366,12.86366,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-05 23:00:00+00:00,0.607971,12.15942,12.15942,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-06 00:00:00+00:00,0.587899,11.75798,11.75798,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-06 01:00:00+00:00,0.5935410000000001,11.870820000000002,11.870820000000002,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
2024-01-06 02:00:00+00:00,0.615579,12.31158,12.31158,"Skidby / Keldgate reference site, East Yorkshire",53.786917,-0.445611,Representative Hornsea 2 offshore point,53.92,1.56,Vestas V164 8000,120,merra2,20.0
