t,cf_wind,y_A_on,y_U_on,P_wind,P_grid,P_el,M_H2_prod,M_O2_prod,M_H2O_el,total_electric_load,ch_B,dis_B,I_B,hydrogen_charge_mode,ch_H,dis_H,I_H,I_C,I_NH3,Ft,Fh2,Fnh3,Fco2,F_NH3_A,F_H2O_A,F_NH3_strip,Q_S,Q_rec,Q_HU,P_HU_el,F_U,w_U,E_A,E_U,Ft_spill,Fco2_spill,ammonia_charge_mode,ch_NH3,dis_NH3,W_cap,E_cap,E_cap_incremental,B_cap,H_cap,C_cap,NH3_cap,HX_cap,K_nh3_plant_tpy,K_urea_plant_tpy,E_cap_included_in_nh3,nh3_plant_capex,urea_plant_capex,ammonia_reactor_length_m,ammonia_reactor_diameter_m,ammonia_reactor_volume_m3,urea_reactor_length_m,urea_reactor_diameter_m,urea_reactor_volume_m3,Ft_op,Fh2_op,Fnh3_op,Fco2_op,F_NH3_A_op,F_H2O_A_op,E_A_op,F_U_op,w_U_op,E_U_op
114,0.70758,1.0,1,1307.9481360621912,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1165.6859652120113,0.0,0.0,0.0,1.0,0.0,0.0,19.996632984850145,0.0,153.97218567371186,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,0.0,86.13425307833782,86.13425307833782,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
115,0.7372609999999999,1.0,1,1362.8128985292788,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1079.5517121336734,0.0,0.0,0.0,0.0,0.0,0.0,19.996632984850145,0.0,156.2334594285427,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
116,0.755937,1.0,1,1397.335128367739,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1079.5517121336734,0.0,0.0,0.0,1.0,0.0,0.0,19.996632984850145,0.0,158.49473318344087,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
117,0.749204,1.0,1,1384.8893062697334,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1079.5517121336734,0.0,0.0,0.0,1.0,0.0,0.0,19.996632984850145,0.0,160.75600693833906,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
118,0.736367,1.0,1,1361.1603565783482,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1079.5517121336734,0.0,0.0,0.0,1.0,0.0,0.0,19.996632984850145,0.0,163.01728069323724,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
119,0.73172,1.0,1,1352.570465699181,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1352.5704656991813,273.0187535655079,0.0,259.3678158872325,1.0,0.0,0.0,19.996632984850145,0.0,165.27855444813542,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
120,0.97928,1.0,1,1810.1804045945091,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1079.5517121336707,0.0,0.0,259.3678158872325,0.0,0.0,0.0,19.99663298485015,0.0,167.53982820310134,8782.261557878492,9.610776124023433,9.85894800101479,50.0,12.131584940734792,2302.786376953125,12.131584940734792,86.13425307921702,86.13425307833784,0.0,0.0,5.208333333333333,0.36638087806051367,426.21674281456677,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369396015436,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
121,0.969782,1.0,1,1792.6235327265667,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1330.3662633619892,250.81455122831574,0.0,497.64163955413244,1.0,0.0,0.0,19.99663298485015,0.0,169.80110195799952,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
122,0.983215,1.0,1,1817.4541770519056,0.0,490.345720613441,9.610776124023444,76.88620899218755,86.496985116211,1079.5517121336707,0.0,0.0,497.64163955413255,1.0,0.0,0.0,19.99663298485015,0.0,172.06237571289736,8782.261557878492,9.610776124023444,9.85894800101479,50.0,12.131584940610944,2302.786376953125,12.131584940610944,86.1342530783377,86.1342530783377,0.0,0.0,5.208333333333333,0.36638087806051367,426.21674281456677,161.98924870566304,297.73844212150834,150.0,1.0,2.272636939596124,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
123,0.984622,1.0,1,1820.0549897196456,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1820.0549897196454,740.503277585972,0.0,1201.119753260806,0.0,0.0,0.0,19.99663298485015,0.0,174.32364946779555,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.272636939596165,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
124,0.974388,1.0,1,1801.1376358876262,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1801.1376358876264,721.5859237539529,0.0,1886.6263808270612,1.0,0.0,0.0,19.99663298485015,0.0,176.58492322264266,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
125,0.951277,1.0,1,1758.4173931270432,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1079.5517121336734,0.0,0.0,1886.6263808270612,0.0,0.0,0.0,19.99663298485015,0.0,178.84619697754084,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
126,0.9083,1.0,1,1678.9752282219513,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1678.9752282219515,599.4235160882781,0.0,2456.0787211109255,0.0,0.0,0.0,19.99663298485015,0.0,181.10747073243903,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833776,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
127,0.840767,1.0,1,1554.1417656132176,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1554.1417656132176,474.59005347954565,0.0,2906.939271916494,1.0,0.0,0.0,19.99663298485015,0.0,183.36874448731896,8782.261557878492,9.61077612402344,9.85894800101479,50.0,12.131584940610947,2302.786376953125,12.131584940610947,86.13425307833772,86.13425307833772,0.0,0.0,5.208333333333333,0.36638087806051367,426.21674281456814,161.98924870566304,297.73844212150834,150.0,1.0,2.27263693959615,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
128,0.7579940000000001,1.0,1,1401.1374536396233,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1401.1374536396236,321.5857415059501,0.0,3212.4457263471463,0.0,0.0,0.0,19.99663298485015,0.0,185.63001824221715,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
129,0.6512720000000001,1.0,1,1203.8638718865648,0.0,490.34572061344085,9.61077612402344,76.88620899218752,86.49698511621096,1079.5517121336738,0.0,0.0,3212.4457263471463,0.0,0.0,0.0,19.996632984850145,0.0,187.8912919970561,8782.261557878492,9.610776124023447,9.85894800101479,50.0,12.131584940610974,2302.786376953125,12.131584940610974,86.1342530783379,86.1342530783379,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145698,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961785,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
130,0.502214,1.0,1,928.3330015041937,0.0,338.8300392484857,6.64106876927032,53.12855015416256,59.76961892343288,928.3330015041938,0.0,0.0,3212.4457263471463,0.0,0.0,2.969707354753127,16.966319357551036,0.0,190.15256575208284,8782.261557878492,9.610776124023447,9.85894800101479,50.0,12.131584940610974,2302.786376953125,12.131584940610974,86.1342530783379,86.13425307833784,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145698,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395325863,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
131,0.367577,1.0,1,679.459074605461,0.0,89.4673615013653,1.7535602854267598,14.028482283414078,15.782042568840838,679.4590746054574,0.0,0.0,3212.4457263471463,-0.0,0.0,7.857215838596678,8.94875217530953,0.0,192.41383950698102,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
132,0.259524,-0.0,1,479.7251647353007,0.0,304.7882178884119,5.973849070612873,47.790792564902986,53.76464163551586,479.7251647353007,0.0,0.0,3212.4457263471463,1.0,5.973849070612873,0.0,14.803124264510146,0.0,182.50534905369983,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.85894800101479,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
133,0.1711359999999999,-0.0,1,316.34163234282914,0.0,147.56772867317744,2.8923274819942777,23.13861985595422,26.0309473379485,316.34163234282903,0.0,0.0,3212.4457263471463,1.0,2.8923274819942777,0.0,17.637605196864534,0.0,172.59685860041864,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.85894800101479,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
134,0.119634,1.0,1,221.14116751415276,0.0,60.74229255109992,1.1905489340015585,9.524391472012468,10.714940406014026,650.7903067903346,0.0,429.649139276182,2760.1834744774815,-0.0,0.0,8.42022719002188,9.045536635617719,0.0,174.85813235531683,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
135,0.099837,-0.0,1,184.54679055377622,0.0,433.33232023811513,8.493313476667057,67.94650781333645,76.43982129000351,613.3081958971123,0.0,428.76140534333604,2308.855679379233,1.0,8.493313476667057,0.0,17.368983842751422,0.0,164.94964190245435,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.858948001014767,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
136,0.081426,-0.0,1,150.51440816162128,0.0,0.0,0.0,0.0,0.0,162.98924870566304,0.0,12.474840544041768,2295.7242682802416,1.0,0.0,0.0,17.368983842751422,0.0,155.04115144917316,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.85894800101479,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
137,0.056156,-0.0,1,103.80329507434978,0.0,0.0,0.0,0.0,0.0,162.98924870566304,0.0,59.18595363131327,2233.4232644578065,-0.0,0.0,0.0,17.368983842751422,0.0,145.13266099540627,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.858948001014767,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
138,0.047165,1.0,1,87.18360303763991,0.0,490.34572061344073,9.610776124023438,76.8862089921875,86.49698511621094,1079.5517121336734,0.0,992.3681090960333,1188.8252548830346,-0.0,0.0,0.0,17.368983842751422,0.0,147.39393475030445,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,12.131584940610962,86.13425307833782,86.13425307833782,0.0,0.0,5.208333333333333,0.36638087806051367,426.2167428145695,161.98924870566304,297.73844212150834,150.0,1.0,2.2726369395961656,0.0,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
139,0.03841,-0.0,1,71.0001525002809,0.0,0.0,0.0,0.0,0.0,162.98924870566304,0.0,91.98909620538214,1091.9946272984218,-0.0,0.0,0.0,17.368983842751422,0.0,137.48544429696423,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.858948001014767,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
140,0.033184,-0.0,1,61.33999116296073,0.0,0.0,0.0,0.0,0.0,162.98924870566304,0.0,101.64925754270232,984.9954088324195,1.0,0.0,0.0,17.368983842751422,0.0,127.57695384368303,0.0,0.0,9.85894800101479,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208333333333333,0.36638087806051367,0.0,161.98924870566304,9080.0,150.0,-0.0,0.0,9.85894800101479,1848.4809294527704,490.34572061344073,477.96655230669484,3212.4457263471454,21.98871280517949,0.0,476.96430600873106,86.13425307833782,97.0526795248877,41.666666666666664,12.37916830674588,191703555.20905304,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8782.261557878492,9.610776124023438,9.85894800101479,50.0,12.131584940610962,2302.786376953125,426.2167428145695,5.208333333333333,0.36638087806051367,161.98924870566304
